timeindex,BB_load,BB_utility_scale_solar,BB_utility_scale_wind,BB_distributed_scale_solar 
2014-09-27 19:00:00+00:00,0.5173,0,0.231,0
2014-09-27 20:00:00+00:00,0.496,0,0.218,0
2014-09-27 21:00:00+00:00,0.4763,0,0.201,0
2014-09-27 22:00:00+00:00,0.4694,0,0.193,0
2014-09-27 23:00:00+00:00,0.4677,0,0.192,0
2014-09-28 00:00:00+00:00,0.4966,0,0.196,0
2014-09-28 01:00:00+00:00,0.5921,0,0.202,0
2014-09-28 02:00:00+00:00,0.7318,0,0.208,0
2014-09-28 03:00:00+00:00,0.7984,0,0.214,0
2014-09-28 04:00:00+00:00,0.8228,0,0.203,0
2014-09-28 05:00:00+00:00,0.8247,0,0.179,0
2014-09-28 06:00:00+00:00,0.827,0,0.16,0
2014-09-28 07:00:00+00:00,0.8243,0.061,0.148,0.061
2014-09-28 08:00:00+00:00,0.7903,0.26,0.14,0.26
2014-09-28 09:00:00+00:00,0.7813,0.444,0.13,0.444
2014-09-28 10:00:00+00:00,0.7699,0.587,0.108,0.587
2014-09-28 11:00:00+00:00,0.7657,0.679,0.087,0.679
2014-09-28 12:00:00+00:00,0.7457,0.724,0.079,0.724
2014-09-28 13:00:00+00:00,0.7546,0.722,0.078,0.722
2014-09-28 14:00:00+00:00,0.7967,0.674,0.077,0.674
2014-09-28 15:00:00+00:00,0.7905,0.572,0.076,0.572
2014-09-28 16:00:00+00:00,0.7169,0.416,0.084,0.416
2014-09-28 17:00:00+00:00,0.6569,0.226,0.101,0.226
2014-09-28 18:00:00+00:00,0.6219,0.038,0.112,0.038
2014-09-28 19:00:00+00:00,0.5733,0,0.112,0
2014-09-28 20:00:00+00:00,0.5464,0,0.103,0
2014-09-28 21:00:00+00:00,0.5211,0,0.09,0
2014-09-28 22:00:00+00:00,0.508,0,0.084,0
2014-09-28 23:00:00+00:00,0.5025,0,0.086,0
2014-09-29 00:00:00+00:00,0.5287,0,0.091,0
2014-09-29 01:00:00+00:00,0.6153,0,0.094,0
2014-09-29 02:00:00+00:00,0.7427,0,0.106,0
2014-09-29 03:00:00+00:00,0.8019,0,0.133,0
2014-09-29 04:00:00+00:00,0.8177,0,0.159,0
2014-09-29 05:00:00+00:00,0.8151,0,0.17,0
2014-09-29 06:00:00+00:00,0.8255,0,0.178,0
2014-09-29 07:00:00+00:00,0.8267,0.034,0.189,0.034
2014-09-29 08:00:00+00:00,0.7935,0.177,0.201,0.177
2014-09-29 09:00:00+00:00,0.7909,0.344,0.208,0.344
2014-09-29 10:00:00+00:00,0.776,0.477,0.207,0.477
2014-09-29 11:00:00+00:00,0.7657,0.576,0.197,0.576
2014-09-29 12:00:00+00:00,0.762,0.606,0.187,0.606
2014-09-29 13:00:00+00:00,0.7715,0.59,0.188,0.59
2014-09-29 14:00:00+00:00,0.8142,0.507,0.192,0.507
2014-09-29 15:00:00+00:00,0.7862,0.39,0.2,0.39
2014-09-29 16:00:00+00:00,0.7154,0.265,0.209,0.265
2014-09-29 17:00:00+00:00,0.6617,0.134,0.22,0.134
2014-09-29 18:00:00+00:00,0.6241,0.023,0.233,0.023
2014-09-29 19:00:00+00:00,0.5693,0,0.249,0
2014-09-29 20:00:00+00:00,0.5433,0,0.264,0
2014-09-29 21:00:00+00:00,0.5199,0,0.282,0
2014-09-29 22:00:00+00:00,0.5055,0,0.3,0
2014-09-29 23:00:00+00:00,0.4978,0,0.309,0
2014-09-30 00:00:00+00:00,0.5248,0,0.32,0
2014-09-30 01:00:00+00:00,0.6183,0,0.337,0
2014-09-30 02:00:00+00:00,0.7526,0,0.355,0
2014-09-30 03:00:00+00:00,0.819,0,0.368,0
2014-09-30 04:00:00+00:00,0.8311,0,0.364,0
2014-09-30 05:00:00+00:00,0.8445,0,0.345,0
2014-09-30 06:00:00+00:00,0.8575,0,0.325,0
2014-09-30 07:00:00+00:00,0.8565,0.019,0.316,0.019
2014-09-30 08:00:00+00:00,0.8316,0.1,0.311,0.1
2014-09-30 09:00:00+00:00,0.8288,0.195,0.294,0.195
2014-09-30 10:00:00+00:00,0.8169,0.277,0.259,0.277
2014-09-30 11:00:00+00:00,0.8142,0.346,0.22,0.346
2014-09-30 12:00:00+00:00,0.8059,0.408,0.187,0.408
2014-09-30 13:00:00+00:00,0.8221,0.462,0.17,0.462
2014-09-30 14:00:00+00:00,0.8338,0.465,0.169,0.465
2014-09-30 15:00:00+00:00,0.7971,0.399,0.182,0.399
2014-09-30 16:00:00+00:00,0.7347,0.286,0.214,0.286
2014-09-30 17:00:00+00:00,0.6679,0.144,0.26,0.144
2014-09-30 18:00:00+00:00,0.6292,0.024,0.302,0.024
2014-09-30 19:00:00+00:00,0.5786,0,0.332,0
2014-09-30 20:00:00+00:00,0.55,0,0.344,0
2014-09-30 21:00:00+00:00,0.5271,0,0.342,0
2014-09-30 22:00:00+00:00,0.5143,0,0.334,0
2014-09-30 23:00:00+00:00,0.5064,0,0.32,0
2014-10-01 00:00:00+00:00,0.5281,0,0.304,0
2014-10-01 01:00:00+00:00,0.6235,0,0.294,0
2014-10-01 02:00:00+00:00,0.7543,0,0.297,0
2014-10-01 03:00:00+00:00,0.8103,0,0.312,0
2014-10-01 04:00:00+00:00,0.8234,0,0.33,0
2014-10-01 05:00:00+00:00,0.8306,0,0.341,0
2014-10-01 06:00:00+00:00,0.8373,0,0.347,0
2014-10-01 07:00:00+00:00,0.832,0.042,0.352,0.042
2014-10-01 08:00:00+00:00,0.8073,0.198,0.348,0.198
2014-10-01 09:00:00+00:00,0.797,0.358,0.337,0.358
2014-10-01 10:00:00+00:00,0.7873,0.474,0.32,0.474
2014-10-01 11:00:00+00:00,0.7794,0.559,0.313,0.559
2014-10-01 12:00:00+00:00,0.7731,0.582,0.322,0.582
2014-10-01 13:00:00+00:00,0.7706,0.569,0.332,0.569
2014-10-01 14:00:00+00:00,0.8042,0.512,0.353,0.512
2014-10-01 15:00:00+00:00,0.7857,0.409,0.402,0.409
2014-10-01 16:00:00+00:00,0.7278,0.277,0.468,0.277
2014-10-01 17:00:00+00:00,0.6645,0.14,0.538,0.14
2014-10-01 18:00:00+00:00,0.6387,0.021,0.588,0.021
2014-10-01 19:00:00+00:00,0.5797,0,0.607,0
2014-10-01 20:00:00+00:00,0.5472,0,0.599,0
2014-10-01 21:00:00+00:00,0.5223,0,0.568,0
2014-10-01 22:00:00+00:00,0.5095,0,0.541,0
2014-10-01 23:00:00+00:00,0.5004,0,0.549,0
2014-10-02 00:00:00+00:00,0.5218,0,0.578,0
2014-10-02 01:00:00+00:00,0.6168,0,0.603,0
2014-10-02 02:00:00+00:00,0.7427,0,0.623,0
2014-10-02 03:00:00+00:00,0.7976,0,0.654,0
2014-10-02 04:00:00+00:00,0.8228,0,0.674,0
2014-10-02 05:00:00+00:00,0.8205,0,0.682,0
2014-10-02 06:00:00+00:00,0.8216,0,0.702,0
2014-10-02 07:00:00+00:00,0.8149,0.01,0.72,0.01
2014-10-02 08:00:00+00:00,0.7828,0.07,0.712,0.07
2014-10-02 09:00:00+00:00,0.7679,0.153,0.687,0.153
2014-10-02 10:00:00+00:00,0.7502,0.25,0.628,0.25
2014-10-02 11:00:00+00:00,0.7384,0.354,0.549,0.354
2014-10-02 12:00:00+00:00,0.74,0.416,0.51,0.416
2014-10-02 13:00:00+00:00,0.7549,0.452,0.535,0.452
2014-10-02 14:00:00+00:00,0.7843,0.425,0.623,0.425
2014-10-02 15:00:00+00:00,0.7577,0.339,0.718,0.339
2014-10-02 16:00:00+00:00,0.6975,0.219,0.788,0.219
2014-10-02 17:00:00+00:00,0.6386,0.097,0.837,0.097
2014-10-02 18:00:00+00:00,0.6113,0.012,0.873,0.012
2014-10-02 19:00:00+00:00,0.5651,0,0.882,0
2014-10-02 20:00:00+00:00,0.532,0,0.851,0
2014-10-02 21:00:00+00:00,0.5095,0,0.79,0
2014-10-02 22:00:00+00:00,0.4906,0,0.768,0
2014-10-02 23:00:00+00:00,0.4747,0,0.785,0
2014-10-03 00:00:00+00:00,0.485,0,0.796,0
2014-10-03 01:00:00+00:00,0.5181,0,0.792,0
2014-10-03 02:00:00+00:00,0.5714,0,0.793,0
2014-10-03 03:00:00+00:00,0.6212,0,0.818,0
2014-10-03 04:00:00+00:00,0.6594,0,0.831,0
2014-10-03 05:00:00+00:00,0.6769,0,0.824,0
2014-10-03 06:00:00+00:00,0.6871,0,0.8,0
2014-10-03 07:00:00+00:00,0.6919,0.017,0.772,0.017
2014-10-03 08:00:00+00:00,0.6616,0.111,0.754,0.111
2014-10-03 09:00:00+00:00,0.6445,0.233,0.737,0.233
2014-10-03 10:00:00+00:00,0.6329,0.328,0.726,0.328
2014-10-03 11:00:00+00:00,0.6246,0.393,0.725,0.393
2014-10-03 12:00:00+00:00,0.6294,0.406,0.731,0.406
2014-10-03 13:00:00+00:00,0.6448,0.367,0.744,0.367
2014-10-03 14:00:00+00:00,0.6739,0.326,0.765,0.326
2014-10-03 15:00:00+00:00,0.6577,0.251,0.781,0.251
2014-10-03 16:00:00+00:00,0.6128,0.163,0.777,0.163
2014-10-03 17:00:00+00:00,0.57,0.072,0.755,0.072
2014-10-03 18:00:00+00:00,0.5529,0.008,0.717,0.008
2014-10-03 19:00:00+00:00,0.5202,0,0.681,0
2014-10-03 20:00:00+00:00,0.4882,0,0.626,0
2014-10-03 21:00:00+00:00,0.4687,0,0.593,0
2014-10-03 22:00:00+00:00,0.4499,0,0.622,0
2014-10-03 23:00:00+00:00,0.4363,0,0.694,0
2014-10-04 00:00:00+00:00,0.443,0,0.753,0
2014-10-04 01:00:00+00:00,0.4646,0,0.786,0
2014-10-04 02:00:00+00:00,0.4937,0,0.802,0
2014-10-04 03:00:00+00:00,0.5383,0,0.813,0
2014-10-04 04:00:00+00:00,0.5708,0,0.804,0
2014-10-04 05:00:00+00:00,0.5959,0,0.777,0
2014-10-04 06:00:00+00:00,0.6153,0,0.734,0
2014-10-04 07:00:00+00:00,0.6198,0.013,0.676,0.013
2014-10-04 08:00:00+00:00,0.5813,0.088,0.612,0.088
2014-10-04 09:00:00+00:00,0.5604,0.199,0.533,0.199
2014-10-04 10:00:00+00:00,0.5449,0.334,0.462,0.334
2014-10-04 11:00:00+00:00,0.5441,0.471,0.403,0.471
2014-10-04 12:00:00+00:00,0.5492,0.545,0.363,0.545
2014-10-04 13:00:00+00:00,0.5748,0.565,0.355,0.565
2014-10-04 14:00:00+00:00,0.6514,0.512,0.367,0.512
2014-10-04 15:00:00+00:00,0.6434,0.4,0.381,0.4
2014-10-04 16:00:00+00:00,0.6004,0.237,0.401,0.237
2014-10-04 17:00:00+00:00,0.5712,0.097,0.432,0.097
2014-10-04 18:00:00+00:00,0.5627,0.012,0.471,0.012
2014-10-04 19:00:00+00:00,0.5212,0,0.52,0
2014-10-04 20:00:00+00:00,0.4985,0,0.563,0
2014-10-04 21:00:00+00:00,0.4801,0,0.591,0
2014-10-04 22:00:00+00:00,0.4701,0,0.613,0
2014-10-04 23:00:00+00:00,0.4695,0,0.624,0
2014-10-05 00:00:00+00:00,0.5014,0,0.622,0
2014-10-05 01:00:00+00:00,0.6005,0,0.613,0
2014-10-05 02:00:00+00:00,0.7353,0,0.597,0
2014-10-05 03:00:00+00:00,0.8001,0,0.586,0
2014-10-05 04:00:00+00:00,0.8137,0,0.556,0
2014-10-05 05:00:00+00:00,0.8127,0,0.509,0
2014-10-05 06:00:00+00:00,0.8204,0,0.464,0
2014-10-05 07:00:00+00:00,0.8194,0.034,0.43,0.034
2014-10-05 08:00:00+00:00,0.7968,0.198,0.396,0.198
2014-10-05 09:00:00+00:00,0.7896,0.376,0.363,0.376
2014-10-05 10:00:00+00:00,0.7783,0.533,0.324,0.533
2014-10-05 11:00:00+00:00,0.7697,0.636,0.282,0.636
2014-10-05 12:00:00+00:00,0.7615,0.697,0.245,0.697
2014-10-05 13:00:00+00:00,0.7766,0.692,0.218,0.692
2014-10-05 14:00:00+00:00,0.8224,0.642,0.206,0.642
2014-10-05 15:00:00+00:00,0.7861,0.55,0.217,0.55
2014-10-05 16:00:00+00:00,0.7249,0.4,0.257,0.4
2014-10-05 17:00:00+00:00,0.6575,0.208,0.323,0.208
2014-10-05 18:00:00+00:00,0.6282,0.032,0.386,0.032
2014-10-05 19:00:00+00:00,0.5816,0,0.445,0
2014-10-05 20:00:00+00:00,0.5533,0,0.487,0
2014-10-05 21:00:00+00:00,0.5304,0,0.504,0
2014-10-05 22:00:00+00:00,0.5203,0,0.491,0
2014-10-05 23:00:00+00:00,0.5132,0,0.446,0
2014-10-06 00:00:00+00:00,0.5393,0,0.391,0
2014-10-06 01:00:00+00:00,0.6315,0,0.343,0
2014-10-06 02:00:00+00:00,0.7618,0,0.311,0
2014-10-06 03:00:00+00:00,0.8111,0,0.297,0
2014-10-06 04:00:00+00:00,0.8225,0,0.285,0
2014-10-06 05:00:00+00:00,0.8253,0,0.272,0
2014-10-06 06:00:00+00:00,0.8338,0,0.264,0
2014-10-06 07:00:00+00:00,0.8357,0.047,0.261,0.047
2014-10-06 08:00:00+00:00,0.8127,0.222,0.251,0.222
2014-10-06 09:00:00+00:00,0.8053,0.39,0.228,0.39
2014-10-06 10:00:00+00:00,0.7966,0.537,0.192,0.537
2014-10-06 11:00:00+00:00,0.7859,0.632,0.157,0.632
2014-10-06 12:00:00+00:00,0.777,0.67,0.129,0.67
2014-10-06 13:00:00+00:00,0.7881,0.655,0.1,0.655
2014-10-06 14:00:00+00:00,0.8305,0.618,0.082,0.618
2014-10-06 15:00:00+00:00,0.7868,0.515,0.077,0.515
2014-10-06 16:00:00+00:00,0.7244,0.366,0.093,0.366
2014-10-06 17:00:00+00:00,0.6583,0.189,0.121,0.189
2014-10-06 18:00:00+00:00,0.6314,0.03,0.138,0.03
2014-10-06 19:00:00+00:00,0.5795,0,0.141,0
2014-10-06 20:00:00+00:00,0.5548,0,0.137,0
2014-10-06 21:00:00+00:00,0.5317,0,0.126,0
2014-10-06 22:00:00+00:00,0.5197,0,0.111,0
2014-10-06 23:00:00+00:00,0.5111,0,0.093,0
2014-10-07 00:00:00+00:00,0.5347,0,0.073,0
2014-10-07 01:00:00+00:00,0.6285,0,0.057,0
2014-10-07 02:00:00+00:00,0.7651,0,0.046,0
2014-10-07 03:00:00+00:00,0.8113,0,0.043,0
2014-10-07 04:00:00+00:00,0.8225,0,0.039,0
2014-10-07 05:00:00+00:00,0.8281,0,0.034,0
2014-10-07 06:00:00+00:00,0.8362,0,0.032,0
2014-10-07 07:00:00+00:00,0.8316,0.04,0.034,0.04
2014-10-07 08:00:00+00:00,0.7963,0.179,0.035,0.179
2014-10-07 09:00:00+00:00,0.7954,0.323,0.03,0.323
2014-10-07 10:00:00+00:00,0.7877,0.461,0.024,0.461
2014-10-07 11:00:00+00:00,0.7862,0.551,0.021,0.551
2014-10-07 12:00:00+00:00,0.7827,0.603,0.025,0.603
2014-10-07 13:00:00+00:00,0.7874,0.596,0.031,0.596
2014-10-07 14:00:00+00:00,0.8349,0.558,0.031,0.558
2014-10-07 15:00:00+00:00,0.7947,0.453,0.025,0.453
2014-10-07 16:00:00+00:00,0.7363,0.303,0.015,0.303
2014-10-07 17:00:00+00:00,0.6727,0.147,0.017,0.147
2014-10-07 18:00:00+00:00,0.639,0.019,0.03,0.019
2014-10-07 19:00:00+00:00,0.5829,0,0.045,0
2014-10-07 20:00:00+00:00,0.5607,0,0.055,0
2014-10-07 21:00:00+00:00,0.5404,0,0.058,0
2014-10-07 22:00:00+00:00,0.5217,0,0.059,0
2014-10-07 23:00:00+00:00,0.5142,0,0.059,0
2014-10-08 00:00:00+00:00,0.5446,0,0.062,0
2014-10-08 01:00:00+00:00,0.6355,0,0.065,0
2014-10-08 02:00:00+00:00,0.7644,0,0.062,0
2014-10-08 03:00:00+00:00,0.8167,0,0.058,0
2014-10-08 04:00:00+00:00,0.8215,0,0.053,0
2014-10-08 05:00:00+00:00,0.8316,0,0.045,0
2014-10-08 06:00:00+00:00,0.8368,0,0.036,0
2014-10-08 07:00:00+00:00,0.8385,0.017,0.031,0.017
2014-10-08 08:00:00+00:00,0.8098,0.093,0.027,0.093
2014-10-08 09:00:00+00:00,0.7954,0.196,0.017,0.196
2014-10-08 10:00:00+00:00,0.7898,0.302,0.012,0.302
2014-10-08 11:00:00+00:00,0.7783,0.326,0.012,0.326
2014-10-08 12:00:00+00:00,0.7641,0.367,0.014,0.367
2014-10-08 13:00:00+00:00,0.777,0.375,0.015,0.375
2014-10-08 14:00:00+00:00,0.8327,0.341,0.017,0.341
2014-10-08 15:00:00+00:00,0.7971,0.27,0.023,0.27
2014-10-08 16:00:00+00:00,0.7311,0.192,0.034,0.192
2014-10-08 17:00:00+00:00,0.6702,0.1,0.049,0.1
2014-10-08 18:00:00+00:00,0.635,0.015,0.069,0.015
2014-10-08 19:00:00+00:00,0.586,0,0.093,0
2014-10-08 20:00:00+00:00,0.5517,0,0.113,0
2014-10-08 21:00:00+00:00,0.5265,0,0.131,0
2014-10-08 22:00:00+00:00,0.5158,0,0.137,0
2014-10-08 23:00:00+00:00,0.5008,0,0.134,0
2014-10-09 00:00:00+00:00,0.5275,0,0.125,0
2014-10-09 01:00:00+00:00,0.6183,0,0.11,0
2014-10-09 02:00:00+00:00,0.75,0,0.094,0
2014-10-09 03:00:00+00:00,0.8075,0,0.076,0
2014-10-09 04:00:00+00:00,0.8195,0,0.058,0
2014-10-09 05:00:00+00:00,0.8206,0,0.045,0
2014-10-09 06:00:00+00:00,0.8222,0,0.034,0
2014-10-09 07:00:00+00:00,0.8149,0.013,0.022,0.013
2014-10-09 08:00:00+00:00,0.777,0.084,0.011,0.084
2014-10-09 09:00:00+00:00,0.7628,0.175,0.003,0.175
2014-10-09 10:00:00+00:00,0.746,0.258,0,0.258
2014-10-09 11:00:00+00:00,0.7371,0.317,0,0.317
2014-10-09 12:00:00+00:00,0.7378,0.353,0,0.353
2014-10-09 13:00:00+00:00,0.7576,0.371,0,0.371
2014-10-09 14:00:00+00:00,0.7997,0.352,0,0.352
2014-10-09 15:00:00+00:00,0.7557,0.326,0,0.326
2014-10-09 16:00:00+00:00,0.6917,0.259,0.002,0.259
2014-10-09 17:00:00+00:00,0.632,0.151,0.013,0.151
2014-10-09 18:00:00+00:00,0.6176,0.025,0.033,0.025
2014-10-09 19:00:00+00:00,0.5722,0,0.058,0
2014-10-09 20:00:00+00:00,0.5375,0,0.076,0
2014-10-09 21:00:00+00:00,0.5087,0,0.084,0
2014-10-09 22:00:00+00:00,0.4885,0,0.078,0
2014-10-09 23:00:00+00:00,0.4751,0,0.068,0
2014-10-10 00:00:00+00:00,0.4829,0,0.062,0
2014-10-10 01:00:00+00:00,0.5125,0,0.059,0
2014-10-10 02:00:00+00:00,0.5702,0,0.061,0
2014-10-10 03:00:00+00:00,0.6197,0,0.066,0
2014-10-10 04:00:00+00:00,0.6546,0,0.073,0
2014-10-10 05:00:00+00:00,0.6745,0,0.08,0
2014-10-10 06:00:00+00:00,0.686,0,0.085,0
2014-10-10 07:00:00+00:00,0.6948,0.021,0.089,0.021
2014-10-10 08:00:00+00:00,0.6516,0.116,0.084,0.116
2014-10-10 09:00:00+00:00,0.6332,0.233,0.074,0.233
2014-10-10 10:00:00+00:00,0.6244,0.322,0.058,0.322
2014-10-10 11:00:00+00:00,0.6198,0.39,0.046,0.39
2014-10-10 12:00:00+00:00,0.6243,0.422,0.042,0.422
2014-10-10 13:00:00+00:00,0.6397,0.396,0.041,0.396
2014-10-10 14:00:00+00:00,0.6753,0.308,0.036,0.308
2014-10-10 15:00:00+00:00,0.6516,0.228,0.034,0.228
2014-10-10 16:00:00+00:00,0.6021,0.159,0.039,0.159
2014-10-10 17:00:00+00:00,0.5687,0.076,0.049,0.076
2014-10-10 18:00:00+00:00,0.5467,0.009,0.059,0.009
2014-10-10 19:00:00+00:00,0.5075,0,0.067,0
2014-10-10 20:00:00+00:00,0.4837,0,0.068,0
2014-10-10 21:00:00+00:00,0.4584,0,0.068,0
2014-10-10 22:00:00+00:00,0.4513,0,0.07,0
2014-10-10 23:00:00+00:00,0.4326,0,0.072,0
2014-10-11 00:00:00+00:00,0.4334,0,0.066,0
2014-10-11 01:00:00+00:00,0.4531,0,0.058,0
2014-10-11 02:00:00+00:00,0.4798,0,0.051,0
2014-10-11 03:00:00+00:00,0.5184,0,0.05,0
2014-10-11 04:00:00+00:00,0.5492,0,0.047,0
2014-10-11 05:00:00+00:00,0.5745,0,0.041,0
2014-10-11 06:00:00+00:00,0.5964,0,0.035,0
2014-10-11 07:00:00+00:00,0.6019,0.016,0.028,0.016
2014-10-11 08:00:00+00:00,0.5703,0.104,0.02,0.104
2014-10-11 09:00:00+00:00,0.5487,0.214,0.011,0.214
2014-10-11 10:00:00+00:00,0.5269,0.315,0.006,0.315
2014-10-11 11:00:00+00:00,0.5271,0.394,0.005,0.394
2014-10-11 12:00:00+00:00,0.5407,0.444,0.006,0.444
2014-10-11 13:00:00+00:00,0.5772,0.442,0.01,0.442
2014-10-11 14:00:00+00:00,0.648,0.384,0.024,0.384
2014-10-11 15:00:00+00:00,0.6346,0.319,0.045,0.319
2014-10-11 16:00:00+00:00,0.5972,0.211,0.058,0.211
2014-10-11 17:00:00+00:00,0.5651,0.101,0.067,0.101
2014-10-11 18:00:00+00:00,0.5535,0.012,0.074,0.012
2014-10-11 19:00:00+00:00,0.5132,0,0.076,0
2014-10-11 20:00:00+00:00,0.4966,0,0.072,0
2014-10-11 21:00:00+00:00,0.4778,0,0.062,0
2014-10-11 22:00:00+00:00,0.4698,0,0.061,0
2014-10-11 23:00:00+00:00,0.4627,0,0.067,0
2014-10-12 00:00:00+00:00,0.4924,0,0.073,0
2014-10-12 01:00:00+00:00,0.5907,0,0.076,0
2014-10-12 02:00:00+00:00,0.7293,0,0.08,0
2014-10-12 03:00:00+00:00,0.7892,0,0.084,0
2014-10-12 04:00:00+00:00,0.8098,0,0.067,0
2014-10-12 05:00:00+00:00,0.8196,0,0.036,0
2014-10-12 06:00:00+00:00,0.825,0,0.007,0
2014-10-12 07:00:00+00:00,0.83,0.026,0.001,0.026
2014-10-12 08:00:00+00:00,0.802,0.161,0,0.161
2014-10-12 09:00:00+00:00,0.7995,0.317,0,0.317
2014-10-12 10:00:00+00:00,0.7943,0.446,0,0.446
2014-10-12 11:00:00+00:00,0.7882,0.532,0,0.532
2014-10-12 12:00:00+00:00,0.7794,0.577,0,0.577
2014-10-12 13:00:00+00:00,0.805,0.567,0,0.567
2014-10-12 14:00:00+00:00,0.84,0.514,0,0.514
2014-10-12 15:00:00+00:00,0.7868,0.428,0.001,0.428
2014-10-12 16:00:00+00:00,0.7215,0.301,0.001,0.301
2014-10-12 17:00:00+00:00,0.6594,0.161,0.002,0.161
2014-10-12 18:00:00+00:00,0.6278,0.017,0.004,0.017
2014-10-12 19:00:00+00:00,0.565,0,0.009,0
2014-10-12 20:00:00+00:00,0.5444,0,0.023,0
2014-10-12 21:00:00+00:00,0.5238,0,0.04,0
2014-10-12 22:00:00+00:00,0.51,0,0.056,0
2014-10-12 23:00:00+00:00,0.5006,0,0.067,0
2014-10-13 00:00:00+00:00,0.5342,0,0.073,0
2014-10-13 01:00:00+00:00,0.6247,0,0.078,0
2014-10-13 02:00:00+00:00,0.7537,0,0.098,0
2014-10-13 03:00:00+00:00,0.7997,0,0.133,0
2014-10-13 04:00:00+00:00,0.8127,0,0.155,0
2014-10-13 05:00:00+00:00,0.818,0,0.168,0
2014-10-13 06:00:00+00:00,0.8245,0,0.181,0
2014-10-13 07:00:00+00:00,0.8229,0.01,0.191,0.01
2014-10-13 08:00:00+00:00,0.7871,0.072,0.178,0.072
2014-10-13 09:00:00+00:00,0.7811,0.146,0.146,0.146
2014-10-13 10:00:00+00:00,0.7701,0.211,0.117,0.211
2014-10-13 11:00:00+00:00,0.7669,0.265,0.1,0.265
2014-10-13 12:00:00+00:00,0.7538,0.297,0.09,0.297
2014-10-13 13:00:00+00:00,0.7792,0.296,0.09,0.296
2014-10-13 14:00:00+00:00,0.8312,0.28,0.096,0.28
2014-10-13 15:00:00+00:00,0.7836,0.193,0.101,0.193
2014-10-13 16:00:00+00:00,0.7231,0.121,0.106,0.121
2014-10-13 17:00:00+00:00,0.6589,0.06,0.117,0.06
2014-10-13 18:00:00+00:00,0.6328,0.007,0.134,0.007
2014-10-13 19:00:00+00:00,0.585,0,0.16,0
2014-10-13 20:00:00+00:00,0.5568,0,0.187,0
2014-10-13 21:00:00+00:00,0.5429,0,0.209,0
2014-10-13 22:00:00+00:00,0.5276,0,0.226,0
2014-10-13 23:00:00+00:00,0.5318,0,0.233,0
2014-10-14 00:00:00+00:00,0.5708,0,0.223,0
2014-10-14 01:00:00+00:00,0.6693,0,0.197,0
2014-10-14 02:00:00+00:00,0.7801,0,0.184,0
2014-10-14 03:00:00+00:00,0.8043,0,0.186,0
2014-10-14 04:00:00+00:00,0.8023,0,0.187,0
2014-10-14 05:00:00+00:00,0.8081,0,0.184,0
2014-10-14 06:00:00+00:00,0.8196,0,0.179,0
2014-10-14 07:00:00+00:00,0.8046,0.03,0.172,0.03
2014-10-14 08:00:00+00:00,0.792,0.174,0.167,0.174
2014-10-14 09:00:00+00:00,0.7887,0.339,0.158,0.339
2014-10-14 10:00:00+00:00,0.7763,0.473,0.144,0.473
2014-10-14 11:00:00+00:00,0.7659,0.564,0.132,0.564
2014-10-14 12:00:00+00:00,0.7679,0.611,0.12,0.611
2014-10-14 13:00:00+00:00,0.7862,0.597,0.097,0.597
2014-10-14 14:00:00+00:00,0.8173,0.539,0.065,0.539
2014-10-14 15:00:00+00:00,0.7715,0.452,0.042,0.452
2014-10-14 16:00:00+00:00,0.7054,0.298,0.042,0.298
2014-10-14 17:00:00+00:00,0.6677,0.126,0.056,0.126
2014-10-14 18:00:00+00:00,0.6226,0.015,0.066,0.015
2014-10-14 19:00:00+00:00,0.5768,0,0.064,0
2014-10-14 20:00:00+00:00,0.5477,0,0.06,0
2014-10-14 21:00:00+00:00,0.5266,0,0.061,0
2014-10-14 22:00:00+00:00,0.5174,0,0.067,0
2014-10-14 23:00:00+00:00,0.5066,0,0.071,0
2014-10-15 00:00:00+00:00,0.5333,0,0.08,0
2014-10-15 01:00:00+00:00,0.6274,0,0.094,0
2014-10-15 02:00:00+00:00,0.7576,0,0.108,0
2014-10-15 03:00:00+00:00,0.8243,0,0.125,0
2014-10-15 04:00:00+00:00,0.8314,0,0.139,0
2014-10-15 05:00:00+00:00,0.8323,0,0.152,0
2014-10-15 06:00:00+00:00,0.8461,0,0.164,0
2014-10-15 07:00:00+00:00,0.8379,0.023,0.167,0.023
2014-10-15 08:00:00+00:00,0.8049,0.153,0.161,0.153
2014-10-15 09:00:00+00:00,0.7991,0.316,0.141,0.316
2014-10-15 10:00:00+00:00,0.7905,0.446,0.103,0.446
2014-10-15 11:00:00+00:00,0.7838,0.537,0.068,0.537
2014-10-15 12:00:00+00:00,0.7848,0.563,0.047,0.563
2014-10-15 13:00:00+00:00,0.8111,0.553,0.037,0.553
2014-10-15 14:00:00+00:00,0.8379,0.496,0.035,0.496
2014-10-15 15:00:00+00:00,0.7801,0.412,0.042,0.412
2014-10-15 16:00:00+00:00,0.7216,0.272,0.057,0.272
2014-10-15 17:00:00+00:00,0.6659,0.131,0.078,0.131
2014-10-15 18:00:00+00:00,0.6335,0.018,0.097,0.018
2014-10-15 19:00:00+00:00,0.5789,0,0.104,0
2014-10-15 20:00:00+00:00,0.5511,0,0.099,0
2014-10-15 21:00:00+00:00,0.5307,0,0.097,0
2014-10-15 22:00:00+00:00,0.5194,0,0.101,0
2014-10-15 23:00:00+00:00,0.5072,0,0.105,0
2014-10-16 00:00:00+00:00,0.5383,0,0.103,0
